S.no,User name,followers,Text,Url,Bio
1069,"""tundeomole""",605,"""RT @Maaryam_Ado: URGENT HELP NEEDED!!\n\nThe pictures below are of a four year-old Ummu-Salma Buhari, she's suffering from Complex Con\u2026 """,null,"""My  Intellect prevails from a hanging cross with nails ......"""
1070,"""bekahmira""",334,"""RT @biticonjustine: 2 important rules: protect ur gums from gingivitis and protect ur heart from everything especially heart disease and bo\u2026""","""http://Instagram.com/bekahmiranda""","""bomo"""
1071,"""ZarliFrench""",254,"""RT @MSD_Aus: #CVD hospital patient expenditure estimated at $5b in 2012-13. The highest of all major disease expenditure groups https://t.c\u2026""",null,null
1072,"""Rocky_coolbuddy""",12872,"""Must participate and support the battle against breast disease by Pink Challenge from @Nayatihealth\u2026 https://t.co/BEIztNZhSs""","""http://khandelwalchirag.blogspot.in/""","""Social Media | Techie & Coder | Foodie | Traveler |"""
1073,"""paglikahiki""",8926,"""Must participate and support the battle against breast disease by Pink Challenge from @Nayatihealth\u2026 https://t.co/Av3aLHcYcT""",null,"""Traveller, Love #icecream in winter, foodie, Travel Freak"""
1074,"""DiscoStew66""",1432,"""RT @LouiseStephen9: Hands up who wants liver disease? https://t.co/2x1v0PDytr""",null,"""Real food, LCHF, & Paleo advocate. Interested in nutritional biochemistry, history of nutrition, dietary guidelines, & diet."""
1075,"""XlU9WL9cJU4Z3qI""",6,"""RT @niomismart: Did you know more women die from heart disease than breast cancer? Time we start looking after our hearts \u2764\ufe0f""",null,null
1076,"""AKapparis""",61,"""Help break down the stigma around lung disease https://t.co/DecXcWwhxV""",null,"""Pharmaceutical Industry Professional working in the fast paced world of Oncology!"""
1077,"""aLi_sHaFFeq""",622,"""RT @MedicaIGuide: Here are some commom disease suffixes.. https://t.co/owkp2iwCeE""",null,"""Remember ALLAH SWT and ALLAH SWT will remember you \ud83d\ude0a"""
1078,"""twt_balmiki""",255,"""RT @patel2701: @AshramGaushala @AsaramBapuJi @AshramGzb @AshramSgr @GouParivara @AshramBlr @jaygoumata @AshramVadodara\u2026 """,null,null
1079,"""mathenoamarubey""",126,"""RT @da13thsun: In 1976, US government issue a list of what disease can be caused from low levels of microwave weapons like \nCHEM-TRAILS\nGo\u2026""",null,"""I AM"""
1080,"""sagittarian6811""",114,"""RT @xanria_018: The worst disease in the world is fear, and i am AFRAID of it..\n#YIATGBookLaunch\n#ALDUB119thWeeksary @lynieg88 @prettymai_0\u2026""",null,"""I love n support Maine n Alden"""
1081,"""Janedroid""",1517,"""United we bargain, divided we beg. How else do we deal with these underdeveloped fratboys and their Dutch disease? https://t.co/wY9KFam6SH""",null,"""Social Democrat. Church survivor. Into hemp, permaculture, scifi, knitting and cats. Still waiting for a home. Frck the LNP"""
1082,"""fccoelho""",256,"""\""New Gene-Editing \""Pencil\"" Erases Disease-Causing Errors\"" https://t.co/JuPGpQ1v4T #science""","""http://fccoelho.github.io""","""What?"""
1083,"""MaakeSammy""",1725,"""RT @Luyanda_Maf: More education on cancer is needed in black communities. My people can't keep dying from this disease not knowing what it\u2026""","""http://bakgaga.org.za""","""I am an Educationist||Virgo||Afro-Jazz fan|| Son of Mzansi soil||Financial Freedom Fighter|| An independent and critical thinker||Lover\u2665\u2661\u2665||Believer||Loyalist||"""
1084,"""YaseenBangash64""",729,"""RT @MaryamNSharif: Nawaz-Maryam-phobia seems to be an incurable disease endemic to all opponents. Imagining how agonising the slow burn wou\u2026""",null,"""#Team_Maryam_Nawaz\n#PRESIDENT_SMT_PMLN_District_HANGU_KPK\nB your own boss don't let any one control you. Ones who love you will take you as you are.\n0345922456"""
1085,"""SeapointClinic""",1815,"""Is gum disease getting in the way of your smile?\nIt's not a natural part of ageing. It's a disease and needs to be\u2026 https://t.co/GmHuuvczGU""","""https://www.seapointclinic.ie/dental-implants""","""Centre of Dental Excellence- Veneers, Implants, 6 Month 'invisible' Braces, Zoom Whitening, Fillings & more...all in our new stylish clinic! #irishbiz #dentist"""
1086,"""tweetsbytobi""",2365,"""RT @d_angrymob: To Nigerian rappers and other people suffering from the disease of entitlement globally. \u270a https://t.co/JA1ExZ0qzB""","""http://elglitterati.wordpress.com""","""Fashion Designer IG: the_trclothing +2348090850149 | Logistics/delivery merchant twitter: @maikawo +2348089194812. DM for more info. I am stoic."""
1087,"""katyaroxas74""",66,"""RT @xanria_018: The worst disease in the world is fear, and i am AFRAID of it..\n#YIATGBookLaunch\n#ALDUB119thWeeksary @lynieg88 @prettymai_0\u2026""",null,"""Godfearing \ud83d\ude4f\n\ni luv maine & rj maichard forever \ud83d\udc9b"""
1088,"""lostttraveller""",6329,"""All should support  battle against breast disease by Pink Challenge from @Nayatihealth #NayatiYouWeCanPinkChallenge https://t.co/8BOLy8Jowd""",null,"""Take me on an adventure  | Born to Rule | Follow for a Follow back Finance . reach me at wanderlustgirl86@gmail.com"""
1089,"""menopauseonline""",584,"""RT @mymenopausedr: Women with menopause under 45 years old have a higher risk of heart disease. Taking oestrogen lowers this risk.\u2026 ""","""http://www.menopauseonline.co.uk""","""Giving you independent and up to date information and support on the menopause and peri-menopause"""
1090,"""imranmowahid""",193,"""@inquestioner His mouth is the site of infection\nThe disease is diarrhoea.""",null,"""A human being like you."""
1091,"""metabolic_ba""",338,"""394 Dr Chase Spurlock Developing Diagnostic Tests For Autoimmune Disease. [https://t.co/YrSj9ATRPw] #Autoimmune https://t.co/JNXfOEQ6WL""",null,"""The metabolic balance for a healthier life. We promote medical tips about your #metabolism. Tweets are sponsored by https://Igram.im"""
1092,"""AlexiaLopez02""",58,"""RT @biticonjustine: 2 important rules: protect ur gums from gingivitis and protect ur heart from everything especially heart disease and bo\u2026""","""http://Instagram.com/alex.ia_lopez""","""\""The bigger the hoop, the bigger the hoe\"""""
1093,"""UCD_Conway""",1644,"""Protective mechanisms in renal disease findings from @DrDebraHiggins https://t.co/cI290sBRpP""","""http://www.ucd.ie/conway/""","""An interdisciplinary research centre exploring fundamental mechanisms of chronic disease for novel diagnostic & therapeutic solutions. Tweets by Elaine Quinn"""
1094,"""JaneLCrozier""",605,"""1/3 of Australians believe people with lung disease have only themselves to blame. Help break down the stigma:  https://t.co/zZpBt9gcJS""",null,"""Proofreader, word nerd and film fanatic. Friend to animals and nature lover. You may say I'm a dreamer but I'm not the only one. Just Jane."""
1095,"""rolandinoagusti""",325,"""RT @xanria_018: The worst disease in the world is fear, and i am AFRAID of it..\n#YIATGBookLaunch\n#ALDUB119thWeeksary @lynieg88 @prettymai_0\u2026""",null,null
1096,"""lilbabytevs""",53,"""RT @biticonjustine: 2 important rules: protect ur gums from gingivitis and protect ur heart from everything especially heart disease and bo\u2026""","""http://instagram.com/cherylteverairioga""","""scum fuck flower gurl  \ud83c\udf3b\ud83c\udf52\ud83e\udd8b\u2728\ud83c\udf08\u26a1\ud83d\udca6\ud83c\udf1f\n\n    model | photographer | creative \ud83d\udd2e"""
1097,"""ElnoraRamos6""",91,"""RT @xanria_018: The worst disease in the world is fear, and i am AFRAID of it..\n#YIATGBookLaunch\n#ALDUB119thWeeksary @lynieg88 @prettymai_0\u2026""",null,"""Aldub alden maine forever"""
1098,"""fawadshafique""",1812,"""You are the real one responsible for fall down of #Sharif Kingdom bcoz of your dull mind.\nYou have ruined whole\u2026 https://t.co/2XoEOfZree""",null,"""MSC from University of Bedfordshire UK, Online Customer Services Advisor, London. Like Fair Politics, Cricket & Wish to see a NayaPakistan."""
1099,"""sarah_richens""",729,"""@ladycarole2 @Mark_1965_ @JavlaStu @JimTheBastard @AbGardner1 @scullyp @chhcalling You would not have research into\u2026 https://t.co/tKglZyyuTL""",null,"""Anti Brexit campaigner, anti Tory campaigner, Remainiactivist! Mum, teaching assistant, gardener. \ud83c\udf3c\ud83c\uddea\ud83c\uddfa\ud83c\udf3c\ud83c\uddea\ud83c\uddfa\ud83c\udf3c\ud83c\uddea\ud83c\uddfa\ud83c\udf3c\ud83c\uddea\ud83c\uddfa\ud83c\udf3c\ud83c\uddea\ud83c\uddfa\ud83c\udf3c"""
1100,"""MikeTehCat""",133,"""@skullshevik Simple, hunger and disease happen far more in economically repressed countries, while countries with e\u2026 https://t.co/npZ9VZ7s2j""","""https://www.youtube.com/user/mikethecat1000""","""Mormon, Free Market Panarchist, and cynical idealist.  Owns a summer home in Kekistan"""
1101,"""racheeelsg""",425,"""RT @MedicaIGuide: Here are some commom disease suffixes.. https://t.co/owkp2iwCeE""",null,"""homemade dynamite"""
1102,"""eKatedraPU""",207,"""RT @m_dimarco: Habitat loss in megadiverse areas elevates risk of emerging infectious disease: protect biodiversity to save humans\u2026 ""","""http://www.unipo.sk/fakulta-humanitnych-prirodnych-vied/katedry/ekologia/absolventi/""","""\u010co je a \u010do nie je #ekol\u00f3gia. O \u0161t\u00fadiu #ekol\u00f3gie na FHPV PU. V\u00e1\u017ene, ale najm\u00e4 z\u00e1bavne. \nV\u0161etk\u00fdm #ePozit\u00edvnym. Instagram: eKatedra"""
1103,"""AralarJane""",64,"""RT @xanria_018: The worst disease in the world is fear, and i am AFRAID of it..\n#YIATGBookLaunch\n#ALDUB119thWeeksary @lynieg88 @prettymai_0\u2026""",null,null
1104,"""awesomarion""",616,"""Yes. Indifference is a disease \ud83d\ude37 https://t.co/blkMPnzLy8""","""http://www.awesomarion.blogspot.com""","""med student pero G lang saan tayo"""
1105,"""amandamo7""",5,"""@mossmeso @SecuLawyer @jeffers6550 @Dragonblaze Yes.  Where smallpox vaccinations increased, so did disease and deaths.""",null,null
1106,"""IndyForTheGuy""",3147,"""@ShonaRobison ...develop cancer, liver &amp; kidney disease, have drink &amp; drug problems, all putting the NHS under more pressure.""","""http://www.youtube.com/user/McVtv1""","""Taking the piss out of politics. Sometimes making shit up for a laugh. Beware of the hashtag #SaltireSatire You best have a sense of humour. #Yes2"""
1107,"""Lucknowpackers1""",15,"""https://t.co/Sjt4J8xIiD\nTeeth Cleaning, gum disease, fillings, exposed roots &amp; fractured teeth Dr. Vikram Ahuja Sol\u2026 https://t.co/qiZzcnOfKV""",null,null
1108,"""AngelicFusion""",2363,"""Man dies from flesh-eating disease two months after Hurricane Harvey https://t.co/KPxzBYebEq via @yahoo""","""https://www.facebook.com/AngelicFusion""","""One Sound...One Voice...\u00c5 Fusion"""
1109,"""_PradeepSingh_""",276,"""RT @GaonConnection: \u092a\u094b\u0932\u094d\u091f\u094d\u0930\u0940 \u092b\u093e\u0930\u094d\u092e\u094b\u0902 \u092e\u0947\u0902 \u0907\u0938\u094d\u0924\u0947\u092e\u093e\u0932 \u0915\u0940 \u091c\u093e \u0930\u0939\u0940 \u090f\u0902\u091f\u0940\u092c\u093e\u092f\u094b\u091f\u093f\u0915 \u0926\u0935\u093e\u090f\u0902 \u0906\u092a\u0915\u094b \u092c\u0928\u093e \u0930\u0939\u0940 \u0939\u0948\u0902 \u0930\u094b\u0917\u0940 #hens #Poultry #Farming #health  https:\u2026""",null,"""Homo sapiens"""
1110,"""DrAdatya""",509,"""Omega-3 fatty acids increase blood flow to regions of the brain associated with cognition https://t.co/1DljE1gupv #mentalhealth #fishoil""","""http://www.dradatya.com/""","""Medically trained. Naturally focused. Health is more than the absence of disease."""
1111,"""connorjames047""",1067,"""@airelkatalina @knastyhoe We don\u2019t have healthcare in this society. We\u2019ve got ourselves a disease management system\u2026 https://t.co/jGugHoO8Va""","""https://www.vegansociety.com/go-vegan/why-go-vegan""","""\u2600\ufe0f\u2648\ufe0f\ud83c\udf19\u264a\ufe0f cloud chaser. tree hugger. lover. smile always. #savethebees #spreadlove #translivesmatter #blm #youmatter"""
1112,"""crysclaypool""",157,"""RT @biticonjustine: 2 important rules: protect ur gums from gingivitis and protect ur heart from everything especially heart disease and bo\u2026""",null,"""what's ur sign"""
1113,"""1st_Of_His_Name""",139,"""RT @FlushingThePill: Nobody dies of premature ejaculation , though I wish it killed men like you because it makes your existence absolut\u2026 """,null,"""First of my name | Cricket fanatic | Red Devil | Man Utd for life | #GGMU | Engineer by profession | Sectumsempra!"""
1114,"""the_hindu""",4491806,"""RT @Hindu_Magazine: This new breed of comic books deal with the experiences of patients, diseases and caregivers, demystifing illnesses\u2026 ""","""http://www.thehindu.com/""","""News feeds from India's National Newspaper"""
1115,"""thehindubooks""",8683,"""RT @Hindu_Magazine: This new breed of comic books deal with the experiences of patients, diseases and caregivers, demystifing illnesses\u2026 ""","""http://www.thehindu.com/arts/books/""",null
1116,"""maadams88""",554,"""RT @RaineyOvalle: Jenny Curran. \n\nManipulative bitch. Played my mans Forrest, n only after fucking the whole world and getting AIDS d\u2026 """,null,"""si vis pacem para bellum \u2022 US Army\ud83c\uddfa\ud83c\uddf8"""
1117,"""KainPradeep""",540,"""RT @sfnbangalore: Indian-Origin Couple Gets Top US Award For 'Breakthrough' AIDS Research - NDTV https://t.co/rKMqdQUTs3 @doctorsoumya @kvi\u2026""",null,"""CA by Learning & Profession... Auto Enthusiast at Heart... with a Bad Habit of Criticising Wrong"""
1118,"""MarcCulley""",1091,"""\""Let me take a selfie\"" is the equivalent of ear aids. Disgusts me theres folk fa act like that and speak like that in real life. Freaks""","""https://itun.es/gb/9qrfdb""","""Singer/Songwriter Booking Email:- MarcCulleyMusic@gmail.com"""
1119,"""kaynkata""",601,"""RT @UlrichJvV: Amazing! South Africa's two leading AIDS researchers Professors Salim and Quarraisha Abdool Karim have received a L\u2026 """,null,"""Super Hero who misplaces her cape, from time to time. Best trait is honesty. Pet peeve, heartless people. \nI AM because HE IS.\nGod's OWN. \nTM's \u2764."""
1120,"""pixalkiller31""",283,"""@fubaglady He was in with passing the missgendering law, 1 yr for that 6 Mo for spreading aids, pure insanity. I'm\u2026 https://t.co/cgJ6oCLNS0""",null,"""cis white male, asshole extraordanair."""
1121,"""claracampostor1""",313,"""RT @aliamjadrizvi: Baby who was born deaf hears her mom\u2019s voice for the first time with hearing aids. Gets me every time.\n\nOnly scienc\u2026 """,null,null
1122,"""LeeBannister""",1933,"""To understand Facebook, study Capgras syndrome https://t.co/MyOUXHTBFq via @NautilusMag""","""http://www.leebannister.org/""","""I help people achieve their goals, get the life that they love and be the person that they subconsciously dream to be."""
1123,"""drug_knowledge""",103,"""Buprenorphine or Morphine for Treatment of Neonatal Abstinence Syndrome? https://t.co/94Zcs3qlUh""",null,"""There's so much out there. Know what to avoid! It can save your life!"""
1124,"""CarrieBookFairy""",1532,"""Superhero Syndrome https://t.co/koUJWjpYRI on @bloglovin""","""http://www.paranormalbookfairy.blogspot.com""",null
1125,"""tweakyaustin""",257,"""RT @BBCCiN: ICYMI last night on @BBCTheOneShow..\nMeet our Rickshaw Rider Ben, who helps care for his sister Amy who has Cockayn\u2026 ""","""https://www.foodforensics.co.uk""","""Engineer come bio-technologist. Loves family and football. Views are my own."""
